전송사업자코드,전송사업자명,좌석수,공연코드,공연회차,공연일시,예매/취소구분,예매/취소매수,예매/취소금액,장당금액,공연시작일자,공연종료일자,소요시간,장르명,세부장르명,출연진내용,제작진내용,기획제작사명,원작자명,극작가명,수상실적,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,좌석등급,단독판매여부,판매좌석수
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000102,티켓링크,248,PF393542,1,2021-02-02 19:30,1,1,0,0,2021-02-02,2021-02-02,,서양음악(클래식),기악,"신수현, 신윤영",,"가델 클래식 예술기획(주최), 가델 클래식 예술기획(주관)",,,,만 6세 이상,N,N,N,N,,N,1석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,62석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,20000,20000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,62석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,62석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,20000,20000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,62석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,20000,20000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,62석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,20000,20000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,62석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,2,1,20000,20000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,62석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,2,1,20000,20000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,62석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,20000,20000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,20000,20000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
SE000201,인터파크,248,PF393331,1,2021-02-24 19:30,1,1,10000,10000,2021-02-24,2021-02-24,1시간 20분,서양음악(클래식),기악,"조정현, 김동규",,음악교육신문사(주최),,,,만 7세 이상,N,N,N,N,전석(20000),N,113석
